,index,timestamp,userID,data_str,movieID,rating
7054,1044612,2023-02-08T02:55:36,299927,GET /rate/love+me+if+you+dare+2003=4,love+me+if+you+dare+2003,4
7055,1044764,2023-02-08T02:55:36,337395,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
7056,1045069,2023-02-08T02:55:37,218942,GET /rate/1612+chronicles+of+the+dark+time+2007=3,1612+chronicles+of+the+dark+time+2007,3
7057,1045831,2023-02-08T02:55:38,405769,GET /rate/seven+up+1964=4,seven+up+1964,4
7058,1045944,2023-02-08T02:55:38,234108,GET /rate/carlos+2010=3,carlos+2010,3
7059,1045971,2023-02-08T02:55:38,402840,GET /rate/the+court+jester+1955=3,the+court+jester+1955,3
7060,1046098,2023-02-08T02:55:39,384848,GET /rate/aliens+1986=5,aliens+1986,5
7061,1046154,2023-02-08T02:55:39,745566,GET /rate/the+stupids+1996=2,the+stupids+1996,2
7062,1046161,2023-02-08T02:55:39,380682,GET /rate/the+pet+2006=4,the+pet+2006,4
7063,1046372,2023-02-08T02:55:39,172136,GET /rate/days+of+thunder+1990=1,days+of+thunder+1990,1
7064,1046379,2023-02-08T02:55:39,38419,GET /rate/portrait+of+wally+2012=3,portrait+of+wally+2012,3
7065,1046579,2023-02-08T02:55:40,663205,GET /rate/hombre+1967=5,hombre+1967,5
7066,1046967,2023-02-08T02:55:40,107997,GET /rate/the+trip+2010=4,the+trip+2010,4
7067,1047035,2023-02-08T02:55:40,130427,GET /rate/wings+of+hope+2000=4,wings+of+hope+2000,4
7068,1047125,2023-02-08T02:55:41,364432,GET /rate/praying+with+lior+2008=4,praying+with+lior+2008,4
7069,1047136,2023-02-08T02:55:41,368935,GET /rate/finding+neverland+2004=4,finding+neverland+2004,4
7070,1047479,2023-02-08T02:55:41,142314,GET /rate/iron+man+2008=4,iron+man+2008,4
7071,1047602,2023-02-08T02:55:42,231474,GET /rate/love+exposure+2008=4,love+exposure+2008,4
7072,1047977,2023-02-08T02:55:42,771899,GET /rate/the+dangerous+lives+of+altar+boys+2002=4,the+dangerous+lives+of+altar+boys+2002,4
7073,1048035,2023-02-08T02:55:42,465654,GET /rate/sacco++vanzetti+1971=3,sacco++vanzetti+1971,3
7074,1048382,2023-02-08T02:55:43,866179,GET /rate/seven+samurai+1954=5,seven+samurai+1954,5
7075,1048576,2023-02-08T02:55:44,767023,GET /rate/rabid+grannies+1988=3,rabid+grannies+1988,3
7076,1048624,2023-02-08T02:55:44,148395,GET /rate/mirror+mirror+2012=3,mirror+mirror+2012,3
7077,1048746,2023-02-08T02:55:44,30744,GET /rate/the+magnificent+seven+1960=4,the+magnificent+seven+1960,4
7078,1048842,2023-02-08T02:55:44,797344,GET /rate/saving+grace+2000=4,saving+grace+2000,4
7079,1048991,2023-02-08T02:55:44,403793,GET /rate/the+godless+girl+1929=4,the+godless+girl+1929,4
7080,1049092,2023-02-08T02:55:44,531745,GET /rate/the+caine+mutiny+1954=5,the+caine+mutiny+1954,5
7081,1049187,2023-02-08T02:55:45,101843,GET /rate/the+black+power+mixtape+1967-1975+2011=4,the+black+power+mixtape+1967-1975+2011,4
7082,1049274,2023-02-08T02:55:45,748667,GET /rate/switchback+1997=2,switchback+1997,2
7083,1049533,2023-02-08T02:55:45,769402,GET /rate/bicentennial+man+1999=3,bicentennial+man+1999,3
7084,1049553,2023-02-08T02:55:45,724546,GET /rate/terminator+salvation+2009=4,terminator+salvation+2009,4
7085,1049589,2023-02-08T02:55:45,872935,GET /rate/pulp+fiction+1994=5,pulp+fiction+1994,5
7086,1049679,2023-02-08T02:55:46,828268,GET /rate/howls+moving+castle+2004=4,howls+moving+castle+2004,4
7087,1049848,2023-02-08T02:55:46,702016,GET /rate/the+pool+2008=3,the+pool+2008,3
7088,1050025,2023-02-08T02:55:46,375080,GET /rate/galaxy+quest+1999=4,galaxy+quest+1999,4
7089,1050053,2023-02-08T02:55:46,385434,GET /rate/star+wars+1977=5,star+wars+1977,5
7090,1050214,2023-02-08T02:55:47,775493,GET /rate/letters+to+santa+2011=4,letters+to+santa+2011,4
7091,1050220,2023-02-08T02:55:47,469346,GET /rate/california+split+1974=4,california+split+1974,4
7092,1050367,2023-02-08T02:55:47,60393,GET /rate/wrong+turn+3+left+for+dead+2009=4,wrong+turn+3+left+for+dead+2009,4
7093,1050498,2023-02-08T02:55:47,689682,GET /rate/kikis+delivery+service+1989=4,kikis+delivery+service+1989,4
7094,1050622,2023-02-08T02:55:47,864767,GET /rate/the+1_000+eyes+of+dr.+mabuse+1960=3,the+1_000+eyes+of+dr.+mabuse+1960,3
7095,1050829,2023-02-08T02:55:48,184080,GET /rate/shrek+2001=4,shrek+2001,4
7096,1051018,2023-02-08T02:55:48,627753,GET /rate/constantine+2005=2,constantine+2005,2
7097,1051183,2023-02-08T02:55:49,731679,GET /rate/despicable+me+2+2013=4,despicable+me+2+2013,4
7098,1051385,2023-02-08T02:55:49,223472,GET /rate/ben-hur+1959=3,ben-hur+1959,3
7099,1051596,2023-02-08T02:55:49,839226,GET /rate/cutie+and+the+boxer+2013=4,cutie+and+the+boxer+2013,4
7100,1051601,2023-02-08T02:55:49,264769,GET /rate/zathura+a+space+adventure+2005=4,zathura+a+space+adventure+2005,4
7101,1051668,2023-02-08T02:55:50,5487,GET /rate/wishful+thinking+1996=4,wishful+thinking+1996,4
7102,1052153,2023-02-08T02:55:50,457070,GET /rate/the+invisible+man+returns+1940=4,the+invisible+man+returns+1940,4
7103,1052198,2023-02-08T02:55:51,179753,GET /rate/aliens+of+the+deep+2005=3,aliens+of+the+deep+2005,3
7104,1052264,2023-02-08T02:55:51,183683,GET /rate/harry+potter+and+the+philosophers+stone+2001=5,harry+potter+and+the+philosophers+stone+2001,5
7105,1052409,2023-02-08T02:55:51,767374,GET /rate/general+idi+amin+dada+1974=3,general+idi+amin+dada+1974,3
7106,1052883,2023-02-08T02:55:52,61849,GET /rate/sunflower+1970=4,sunflower+1970,4
7107,1053111,2023-02-08T02:55:52,893927,GET /rate/the+waiting+room+2012=5,the+waiting+room+2012,5
7108,1053181,2023-02-08T02:55:52,76446,GET /rate/ratatouille+2007=5,ratatouille+2007,5
7109,1053867,2023-02-08T02:55:54,28911,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5
7110,1054041,2023-02-08T02:55:54,215059,GET /rate/the+turning+point+1977=5,the+turning+point+1977,5
7111,1054139,2023-02-08T02:55:54,447468,GET /rate/tom+and+jerry+the+lost+dragon+2014=4,tom+and+jerry+the+lost+dragon+2014,4
7112,1054435,2023-02-08T02:55:55,629173,GET /rate/under+suspicion+1991=3,under+suspicion+1991,3
7113,1055111,2023-02-08T02:55:56,774177,GET /rate/faithless+1932=4,faithless+1932,4
7114,1055200,2023-02-08T02:55:56,132251,GET /rate/journey+to+the+beginning+of+time+1955=4,journey+to+the+beginning+of+time+1955,4
7115,1055451,2023-02-08T02:55:57,718129,GET /rate/ivan+vasilyevich+changes+his+profession+1973=5,ivan+vasilyevich+changes+his+profession+1973,5
7116,1055521,2023-02-08T02:55:57,900773,GET /rate/rules+of+engagement+2000=4,rules+of+engagement+2000,4
7117,1056013,2023-02-08T02:55:58,247203,GET /rate/french+roast+2008=4,french+roast+2008,4
7118,1056073,2023-02-08T02:55:58,595459,GET /rate/bringing+up+bobby+2011=4,bringing+up+bobby+2011,4
7119,1056283,2023-02-08T02:55:58,369368,GET /rate/jesus+is+a+palestinian+1999=4,jesus+is+a+palestinian+1999,4
7120,1056284,2023-02-08T02:55:58,216505,GET /rate/ghost+world+2001=3,ghost+world+2001,3
7121,1056357,2023-02-08T02:55:58,627434,GET /rate/bordertown+1935=4,bordertown+1935,4
7122,1056581,2023-02-08T02:55:59,292921,GET /rate/shrek+2001=5,shrek+2001,5
7123,1056890,2023-02-08T02:55:59,691073,GET /rate/dr.+no+1962=3,dr.+no+1962,3
7124,1056986,2023-02-08T02:56,888433,GET /rate/the+lion+king+1994=5,the+lion+king+1994,5
7125,1057013,2023-02-08T02:56,524277,GET /rate/grease+1978=3,grease+1978,3
7126,1057017,2023-02-08T02:56,82016,GET /rate/cinderella+1950=3,cinderella+1950,3
7127,1057345,2023-02-08T02:56,463309,GET /rate/amateur+1994=4,amateur+1994,4
7128,1057479,2023-02-08T02:56:01,470769,GET /rate/frenzy+1972=4,frenzy+1972,4
7129,1057519,2023-02-08T02:56:01,613702,GET /rate/casino+royale+2006=4,casino+royale+2006,4
7130,1057571,2023-02-08T02:56:01,389290,GET /rate/american+addict+2012=3,american+addict+2012,3
7131,1058022,2023-02-08T02:56:02,643285,GET /rate/the+hobbit+the+desolation+of+smaug+2013=3,the+hobbit+the+desolation+of+smaug+2013,3
7132,1058244,2023-02-08T02:56:02,338586,GET /rate/all+star+superman+2011=4,all+star+superman+2011,4
7133,1058269,2023-02-08T02:56:02,852760,GET /rate/the+brothers+karamazov+1958=4,the+brothers+karamazov+1958,4
7134,1058441,2023-02-08T02:56:02,433152,GET /rate/the+rose+of+the+rascal+2001=3,the+rose+of+the+rascal+2001,3
7135,1058477,2023-02-08T02:56:03,672924,GET /rate/erik+the+viking+1989=3,erik+the+viking+1989,3
7136,1058658,2023-02-08T02:56:03,594543,GET /rate/oceans+eleven+2001=4,oceans+eleven+2001,4
7137,1058878,2023-02-08T02:56:03,419488,GET /rate/inside+daisy+clover+1966=4,inside+daisy+clover+1966,4
7138,1059026,2023-02-08T02:56:04,546761,GET /rate/as+cool+as+i+am+2013=3,as+cool+as+i+am+2013,3
7139,1059111,2023-02-08T02:56:04,503326,GET /rate/new+york+cop+1993=2,new+york+cop+1993,2
7140,1059196,2023-02-08T02:56:04,141218,GET /rate/hard+rain+1998=3,hard+rain+1998,3
7141,1059354,2023-02-08T02:56:04,463965,GET /rate/the+300+spartans+1962=3,the+300+spartans+1962,3
7142,1059424,2023-02-08T02:56:04,234070,GET /rate/endangered+species+2003=4,endangered+species+2003,4
7143,1059536,2023-02-08T02:56:05,449397,GET /rate/the+shawshank+redemption+1994=4,the+shawshank+redemption+1994,4
7144,1060420,2023-02-08T02:56:06,180997,GET /rate/titanic+1997=5,titanic+1997,5
7145,1060527,2023-02-08T02:56:06,34017,GET /rate/devils+on+the+doorstep+2000=3,devils+on+the+doorstep+2000,3
7146,1060558,2023-02-08T02:56:06,634593,GET /rate/saints+and+soldiers+airborne+creed+2012=3,saints+and+soldiers+airborne+creed+2012,3
7147,1060755,2023-02-08T02:56:07,524967,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=4,harry+potter+and+the+deathly+hallows+part+1+2010,4
7148,1061097,2023-02-08T02:56:07,447783,GET /rate/brothers+war+2009=4,brothers+war+2009,4
7149,1061304,2023-02-08T02:56:08,641069,GET /rate/cat+on+a+hot+tin+roof+1958=4,cat+on+a+hot+tin+roof+1958,4
7150,1061570,2023-02-08T02:56:08,557930,GET /rate/zeitgeist+moving+forward+2011=4,zeitgeist+moving+forward+2011,4
7151,1061778,2023-02-08T02:56:09,118541,GET /rate/office+space+1999=4,office+space+1999,4
7152,1062128,2023-02-08T02:56:09,933877,GET /rate/a+christmas+carol+1984=3,a+christmas+carol+1984,3
7153,1062164,2023-02-08T02:56:09,483298,GET /rate/the+harvest+month+1956=4,the+harvest+month+1956,4
7154,1062231,2023-02-08T02:56:10,902320,GET /rate/imagine+john+lennon+1988=4,imagine+john+lennon+1988,4
7155,1063465,2023-02-08T02:56:12,305458,GET /rate/straw+dogs+1971=4,straw+dogs+1971,4
7156,1063550,2023-02-08T02:56:12,681241,GET /rate/ouija+2014=2,ouija+2014,2
7157,1063774,2023-02-08T02:56:13,335397,GET /rate/the+secret+world+of+arrietty+2010=3,the+secret+world+of+arrietty+2010,3
7158,1063825,2023-02-08T02:56:13,790103,GET /rate/montenegro+1981=4,montenegro+1981,4
7159,1063951,2023-02-08T02:56:13,492257,GET /rate/crazy+kind+of+love+2013=4,crazy+kind+of+love+2013,4
7160,1064261,2023-02-08T02:56:14,866734,GET /rate/instructions+not+included+2013=4,instructions+not+included+2013,4
7161,1064578,2023-02-08T02:56:14,454902,GET /rate/wanderlust+2012=3,wanderlust+2012,3
7162,1065239,2023-02-08T02:56:16,866851,GET /rate/margaret+2011=4,margaret+2011,4
7163,1065273,2023-02-08T02:56:16,898993,GET /rate/toy+story+3+2010=4,toy+story+3+2010,4
7164,1065288,2023-02-08T02:56:16,633176,GET /rate/battle+of+the+warriors+2006=4,battle+of+the+warriors+2006,4
7165,1065842,2023-02-08T02:56:17,136182,GET /rate/alien+predators+1985=3,alien+predators+1985,3
7166,1066091,2023-02-08T02:56:17,323689,GET /rate/alice+in+wonderland+1966=3,alice+in+wonderland+1966,3
7167,1066156,2023-02-08T02:56:17,574249,GET /rate/little+man+tate+1991=3,little+man+tate+1991,3
7168,1066319,2023-02-08T02:56:18,820695,GET /rate/music+in+the+air+1934=4,music+in+the+air+1934,4
7169,1066388,2023-02-08T02:56:18,697445,GET /rate/out+of+africa+1985=4,out+of+africa+1985,4
7170,1066559,2023-02-08T02:56:18,902342,GET /rate/im+king+kong+the+exploits+of+merian+c.+cooper+2005=3,im+king+kong+the+exploits+of+merian+c.+cooper+2005,3
7171,1067003,2023-02-08T02:56:19,89328,GET /rate/raiders+of+the+lost+ark+1981=5,raiders+of+the+lost+ark+1981,5
7172,1067070,2023-02-08T02:56:19,207021,GET /rate/master+and+commander+the+far+side+of+the+world+2003=4,master+and+commander+the+far+side+of+the+world+2003,4
7173,1067145,2023-02-08T02:56:19,66453,GET /rate/shark+1969=4,shark+1969,4
7174,1067240,2023-02-08T02:56:19,649100,GET /rate/species+ii+1998=2,species+ii+1998,2
7175,1067252,2023-02-08T02:56:19,913475,GET /rate/terminator+2+judgment+day+1991=3,terminator+2+judgment+day+1991,3
7176,1067260,2023-02-08T02:56:19,533544,GET /rate/that+sinking+feeling+1980=4,that+sinking+feeling+1980,4
7177,1067284,2023-02-08T02:56:19,263484,GET /rate/the+sacrifice+1986=4,the+sacrifice+1986,4
7178,1067398,2023-02-08T02:56:20,811210,GET /rate/too+many+girls+1940=4,too+many+girls+1940,4
7179,1067506,2023-02-08T02:56:20,650033,GET /rate/cheeky+2000=4,cheeky+2000,4
7180,1067509,2023-02-08T02:56:20,238762,GET /rate/harry+potter+and+the+goblet+of+fire+2005=4,harry+potter+and+the+goblet+of+fire+2005,4
7181,1067542,2023-02-08T02:56:20,75747,GET /rate/the+lord+of+the+rings+the+two+towers+2002=4,the+lord+of+the+rings+the+two+towers+2002,4
7182,1067975,2023-02-08T02:56:21,438130,GET /rate/hard+sun+2014=5,hard+sun+2014,5
7183,1067998,2023-02-08T02:56:21,261860,GET /rate/tin+man+2007=4,tin+man+2007,4
7184,1068213,2023-02-08T02:56:21,138559,GET /rate/it+follows+2015=3,it+follows+2015,3
7185,1068263,2023-02-08T02:56:21,163362,GET /rate/louise+bourgeois+the+spider_+the+mistress+and+the+tangerine+2008=4,louise+bourgeois+the+spider_+the+mistress+and+the+tangerine+2008,4
7186,1068573,2023-02-08T02:56:22,727800,GET /rate/fight+club+1999=4,fight+club+1999,4
7187,1068641,2023-02-08T02:56:22,850871,GET /rate/tracers+2015=3,tracers+2015,3
7188,1068787,2023-02-08T02:56:22,8277,GET /rate/wake+2009=4,wake+2009,4
7189,1068973,2023-02-08T02:56:23,15320,GET /rate/saving+mr.+banks+2013=4,saving+mr.+banks+2013,4
7190,1069459,2023-02-08T02:56:24,333151,GET /rate/hugo+2011=4,hugo+2011,4
7191,1069612,2023-02-08T02:56:24,83496,GET /rate/generation+war+2013=4,generation+war+2013,4
7192,1069757,2023-02-08T02:56:24,502482,GET /rate/all+together+2011=2,all+together+2011,2
7193,1069837,2023-02-08T02:56:24,709335,GET /rate/control+2007=4,control+2007,4
7194,1069841,2023-02-08T02:56:24,616356,GET /rate/we+are+young.+we+are+strong.+2014=3,we+are+young.+we+are+strong.+2014,3
7195,1070118,2023-02-08T02:56:25,674840,GET /rate/star+wars+1977=4,star+wars+1977,4
7196,1070164,2023-02-08T02:56:25,817955,GET /rate/pirates+of+the+caribbean+at+worlds+end+2007=3,pirates+of+the+caribbean+at+worlds+end+2007,3
7197,1070475,2023-02-08T02:56:26,906665,GET /rate/the+seasoning+house+2012=3,the+seasoning+house+2012,3
7198,1070561,2023-02-08T02:56:26,283771,GET /rate/along+the+sungari+river+1947=3,along+the+sungari+river+1947,3
7199,1070803,2023-02-08T02:56:26,476929,GET /rate/leon+the+professional+1994=4,leon+the+professional+1994,4
7200,1070872,2023-02-08T02:56:26,776302,GET /rate/ratatouille+2007=4,ratatouille+2007,4
7201,1070982,2023-02-08T02:56:27,595616,GET /rate/gran+torino+2008=4,gran+torino+2008,4
7202,1071255,2023-02-08T02:56:27,832440,GET /rate/as+good+as+it+gets+1997=4,as+good+as+it+gets+1997,4
7203,1071940,2023-02-08T02:56:28,370858,GET /rate/sixteen+candles+1984=3,sixteen+candles+1984,3
7204,1072089,2023-02-08T02:56:29,22180,GET /rate/bulletproof+1996=3,bulletproof+1996,3
7205,1072361,2023-02-08T02:56:29,694869,GET /rate/die+hard+1988=4,die+hard+1988,4
7206,1072378,2023-02-08T02:56:29,911248,GET /rate/survive+style+5+2004=4,survive+style+5+2004,4
7207,1072741,2023-02-08T02:56:30,184814,GET /rate/terminator+salvation+2009=3,terminator+salvation+2009,3
7208,1073019,2023-02-08T02:56:31,135885,GET /rate/towelhead+2008=4,towelhead+2008,4
7209,1073358,2023-02-08T02:56:31,169544,GET /rate/i+vitelloni+1953=3,i+vitelloni+1953,3
7210,1073555,2023-02-08T02:56:32,205635,GET /rate/geronimo+an+american+legend+1993=2,geronimo+an+american+legend+1993,2
7211,1073600,2023-02-08T02:56:32,191606,GET /rate/fight+club+1999=5,fight+club+1999,5
7212,1073761,2023-02-08T02:56:32,562542,GET /rate/hyenas+1992=4,hyenas+1992,4
7213,1073783,2023-02-08T02:56:32,931773,GET /rate/inglourious+basterds+2009=3,inglourious+basterds+2009,3
7214,1073850,2023-02-08T02:56:32,29748,GET /rate/glitterbug+1994=3,glitterbug+1994,3
7215,1073900,2023-02-08T02:56:32,576449,GET /rate/the+wolf+of+wall+street+2013=3,the+wolf+of+wall+street+2013,3
7216,1073910,2023-02-08T02:56:32,308493,GET /rate/frankenstein+1931=3,frankenstein+1931,3
7217,1074279,2023-02-08T02:56:33,85227,GET /rate/griff+the+invisible+2011=4,griff+the+invisible+2011,4
7218,1074473,2023-02-08T02:56:33,640322,GET /rate/tarzan+1999=4,tarzan+1999,4
7219,1074539,2023-02-08T02:56:33,33778,GET /rate/gentlemen+of+fortune+1971=3,gentlemen+of+fortune+1971,3
7220,1074612,2023-02-08T02:56:34,487917,GET /rate/star+wars+episode+i+-+the+phantom+menace+1999=4,star+wars+episode+i+-+the+phantom+menace+1999,4
7221,1074781,2023-02-08T02:56:34,20418,GET /rate/super+2010=3,super+2010,3
7222,1074813,2023-02-08T02:56:34,854083,GET /rate/three+colors+red+1994=3,three+colors+red+1994,3
7223,1075033,2023-02-08T02:56:34,440742,GET /rate/how+to+train+your+dragon+2010=5,how+to+train+your+dragon+2010,5
7224,1075162,2023-02-08T02:56:35,351514,GET /rate/the+sting+1973=5,the+sting+1973,5
7225,1075282,2023-02-08T02:56:35,54441,GET /rate/the+adventures+of+tom+thumb++thumbelina+2002=3,the+adventures+of+tom+thumb++thumbelina+2002,3
7226,1075339,2023-02-08T02:56:35,451120,GET /rate/iron+man+2+2010=4,iron+man+2+2010,4
7227,1075393,2023-02-08T02:56:35,902463,GET /rate/patlabor+the+movie+1989=3,patlabor+the+movie+1989,3
7228,1075442,2023-02-08T02:56:35,673461,GET /rate/leon+the+professional+1994=4,leon+the+professional+1994,4
7229,1075842,2023-02-08T02:56:36,619499,GET /rate/princess+mononoke+1997=4,princess+mononoke+1997,4
7230,1075931,2023-02-08T02:56:36,578442,GET /rate/interstellar+2014=4,interstellar+2014,4
7231,1075957,2023-02-08T02:56:36,783407,GET /rate/the+invisible+boy+2014=4,the+invisible+boy+2014,4
7232,1076356,2023-02-08T02:56:37,164643,GET /rate/dallas+buyers+club+2013=4,dallas+buyers+club+2013,4
7233,1076750,2023-02-08T02:56:38,504441,GET /rate/a+gathering+of+old+men+1987=3,a+gathering+of+old+men+1987,3
7234,1076762,2023-02-08T02:56:38,122098,GET /rate/life+of+pi+2012=3,life+of+pi+2012,3
7235,1076882,2023-02-08T02:56:38,671959,GET /rate/sunlight+jr.+2013=3,sunlight+jr.+2013,3
7236,1076953,2023-02-08T02:56:38,235662,GET /rate/only+lovers+left+alive+2013=3,only+lovers+left+alive+2013,3
7237,1076967,2023-02-08T02:56:38,515449,GET /rate/none+but+the+brave+1965=3,none+but+the+brave+1965,3
7238,1077165,2023-02-08T02:56:38,91450,GET /rate/the+frozen+ground+2013=3,the+frozen+ground+2013,3
7239,1077650,2023-02-08T02:56:39,323273,GET /rate/mobsters+1991=2,mobsters+1991,2
7240,1077794,2023-02-08T02:56:40,345278,GET /rate/louis+c.k.+hilarious+2010=5,louis+c.k.+hilarious+2010,5
7241,1077844,2023-02-08T02:56:40,589325,GET /rate/harry+potter+and+the+philosophers+stone+2001=2,harry+potter+and+the+philosophers+stone+2001,2
7242,1077863,2023-02-08T02:56:40,433052,GET /rate/se7en+1995=4,se7en+1995,4
7243,1078184,2023-02-08T02:56:40,915659,GET /rate/sneakers+1992=3,sneakers+1992,3
7244,1078255,2023-02-08T02:56:41,177777,GET /rate/enter+the+void+2009=3,enter+the+void+2009,3
7245,1078616,2023-02-08T02:56:41,498106,GET /rate/the+sword+in+the+stone+1963=4,the+sword+in+the+stone+1963,4
7246,1078875,2023-02-08T02:56:42,604851,GET /rate/dust+in+the+wind+1986=3,dust+in+the+wind+1986,3
7247,1078907,2023-02-08T02:56:42,2943,GET /rate/i_+robot+2004=4,i_+robot+2004,4
7248,1079270,2023-02-08T02:56:43,363846,GET /rate/hammer+of+the+gods+2013=4,hammer+of+the+gods+2013,4
7249,1079456,2023-02-08T02:56:43,411741,GET /rate/a+raisin+in+the+sun+2008=3,a+raisin+in+the+sun+2008,3
7250,1079745,2023-02-08T02:56:44,81921,GET /rate/heist+2001=4,heist+2001,4
7251,1079776,2023-02-08T02:56:44,291940,GET /rate/fierce+people+2005=3,fierce+people+2005,3
7252,1079902,2023-02-08T02:56:44,265814,GET /rate/starstruck+1982=4,starstruck+1982,4
7253,1080158,2023-02-08T02:56:44,336515,GET /rate/over+the+hedge+2006=4,over+the+hedge+2006,4
7254,1080468,2023-02-08T02:56:45,697118,GET /rate/one+foot+in+heaven+1941=4,one+foot+in+heaven+1941,4
7255,1080781,2023-02-08T02:56:46,325231,GET /rate/harry+potter+and+the+chamber+of+secrets+2002=5,harry+potter+and+the+chamber+of+secrets+2002,5
7256,1080792,2023-02-08T02:56:46,400848,GET /rate/the+time+machine+1960=3,the+time+machine+1960,3
7257,1080822,2023-02-08T02:56:46,35000,GET /rate/from+the+journals+of+jean+seberg+1995=3,from+the+journals+of+jean+seberg+1995,3
7258,1080866,2023-02-08T02:56:46,416149,GET /rate/unborn+in+the+usa+inside+the+war+on+abortion+2007=3,unborn+in+the+usa+inside+the+war+on+abortion+2007,3
7259,1080919,2023-02-08T02:56:46,290825,GET /rate/x2+2003=4,x2+2003,4
7260,1081226,2023-02-08T02:56:46,119004,GET /rate/expelled+2014=3,expelled+2014,3
7261,1081233,2023-02-08T02:56:46,696505,GET /rate/russell+peters+red_+white+and+brown+2008=3,russell+peters+red_+white+and+brown+2008,3
7262,1081275,2023-02-08T02:56:47,563101,GET /rate/war+photographer+2001=4,war+photographer+2001,4
7263,1081359,2023-02-08T02:56:47,113855,GET /rate/aguirre+the+wrath+of+god+1972=5,aguirre+the+wrath+of+god+1972,5
7264,1081369,2023-02-08T02:56:47,110332,GET /rate/dylan+moran+like_+totally...+2006=4,dylan+moran+like_+totally...+2006,4
7265,1081515,2023-02-08T02:56:47,636468,GET /rate/madhouse+2004=3,madhouse+2004,3
7266,1081791,2023-02-08T02:56:47,171772,GET /rate/10+things+i+hate+about+you+1999=3,10+things+i+hate+about+you+1999,3
7267,1082692,2023-02-08T02:56:49,743046,GET /rate/exit+through+the+gift+shop+2010=4,exit+through+the+gift+shop+2010,4
7268,1082696,2023-02-08T02:56:49,32968,GET /rate/jesse+stone+night+passage+2006=4,jesse+stone+night+passage+2006,4
7269,1082776,2023-02-08T02:56:49,795969,GET /rate/the+good_+the+bad+and+the+ugly+1966=4,the+good_+the+bad+and+the+ugly+1966,4
7270,1082865,2023-02-08T02:56:50,54454,GET /rate/mary+and+max+2009=3,mary+and+max+2009,3
7271,1082978,2023-02-08T02:56:50,410374,GET /rate/suspect+zero+2004=2,suspect+zero+2004,2
7272,1082998,2023-02-08T02:56:50,181032,GET /rate/se7en+1995=4,se7en+1995,4
7273,1083130,2023-02-08T02:56:50,315511,GET /rate/a+christmas+kiss+2011=5,a+christmas+kiss+2011,5
7274,1083151,2023-02-08T02:56:50,22399,GET /rate/from+russia+with+love+1963=5,from+russia+with+love+1963,5
7275,1083402,2023-02-08T02:56:51,518542,GET /rate/the+godfather+1972=4,the+godfather+1972,4
7276,1083483,2023-02-08T02:56:51,299005,GET /rate/resurrect+dead+the+mystery+of+the+toynbee+tiles+2011=3,resurrect+dead+the+mystery+of+the+toynbee+tiles+2011,3
7277,1083506,2023-02-08T02:56:51,232855,GET /rate/the+dukes+2007=3,the+dukes+2007,3
7278,1083640,2023-02-08T02:56:51,799552,GET /rate/tanner+hall+2009=3,tanner+hall+2009,3
7279,1083871,2023-02-08T02:56:51,685622,GET /rate/guendalina+1957=4,guendalina+1957,4
7280,1083886,2023-02-08T02:56:52,449564,GET /rate/the+clay+bird+2002=3,the+clay+bird+2002,3
7281,1084099,2023-02-08T02:56:52,268491,GET /rate/harry+potter+and+the+half-blood+prince+2009=3,harry+potter+and+the+half-blood+prince+2009,3
7282,1084303,2023-02-08T02:56:52,624068,GET /rate/a+time+to+kill+1996=3,a+time+to+kill+1996,3
7283,1084370,2023-02-08T02:56:52,627677,GET /rate/between+the+folds+2008=3,between+the+folds+2008,3
7284,1084400,2023-02-08T02:56:53,744312,GET /rate/noahs+ark+1928=3,noahs+ark+1928,3
7285,1084434,2023-02-08T02:56:53,9777,GET /rate/when+worlds+collide+1951=3,when+worlds+collide+1951,3
7286,1084481,2023-02-08T02:56:53,674113,GET /rate/up+close++personal+1996=2,up+close++personal+1996,2
7287,1084864,2023-02-08T02:56:53,429112,GET /rate/our+paradise+2011=4,our+paradise+2011,4
7288,1084985,2023-02-08T02:56:54,356685,GET /rate/the+goonies+1985=5,the+goonies+1985,5
7289,1085031,2023-02-08T02:56:54,922284,GET /rate/aladdin+1992=4,aladdin+1992,4
7290,1085110,2023-02-08T02:56:54,204585,GET /rate/terminator+2+judgment+day+1991=4,terminator+2+judgment+day+1991,4
7291,1085508,2023-02-08T02:56:55,45619,GET /rate/son+of+babylon+2009=3,son+of+babylon+2009,3
7292,1085575,2023-02-08T02:56:55,727298,GET /rate/the+day+the+earth+stood+still+1951=3,the+day+the+earth+stood+still+1951,3
7293,1085636,2023-02-08T02:56:55,591850,GET /rate/the+bone+man+2009=4,the+bone+man+2009,4
7294,1085702,2023-02-08T02:56:55,852442,GET /rate/scandal+1950=4,scandal+1950,4
7295,1085842,2023-02-08T02:56:55,69585,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
7296,1085843,2023-02-08T02:56:55,325566,GET /rate/america+america+1963=4,america+america+1963,4
7297,1085989,2023-02-08T02:56:56,152301,GET /rate/kiss+me+deadly+1955=3,kiss+me+deadly+1955,3
